building,nan,house,ABC Housing ltd,645499.7504,6116040.919,POINT (645499.7504 6116040.919),3,0
building,nan,house,ABC Housing ltd,649912.2934,6112316.971,POINT (649912.2934 6112316.971),3,0
building,nan,house,ABC Housing ltd,649920.6213,6112361.448,POINT (649920.6213 6112361.448),3,0
building,nan,house,ABC Housing ltd,649921.0077,6112355.086,POINT (649921.0077 6112355.086),3,0
building,nan,house,ABC Housing ltd,649212.1366,6110251.509,POINT (649212.1366 6110251.509),3,0
building,nan,semidetached_house,ABC Housing ltd,647567.6166,6110178.373,POINT (647567.6166 6110178.373),3,0
building,nan,house,ABC Housing ltd,649827.7726,6112270.731,POINT (649827.7726 6112270.731),3,0
building,nan,semidetached_house,ABC Housing ltd,647561.1247,6110093.552,POINT (647561.1247 6110093.552),3,0
building,nan,terrace,ABC Housing ltd,649657.2043,6118658.317,POINT (649657.2043 6118658.317),3,0
building,nan,house,ABC Housing ltd,645324.9418,6116338.873,POINT (645324.9418 6116338.873),3,0
building,nan,semidetached_house,ABC Housing ltd,646485.9482,6115983.728,POINT (646485.9482 6115983.728),3,0
building,nan,house,ABC Housing ltd,649680.7453,6119159.286,POINT (649680.7453 6119159.286),3,0
building,nan,house,ABC Housing ltd,649633.0887,6119174.429,POINT (649633.0887 6119174.429),3,0
building,nan,house,ABC Housing ltd,649677.6229,6119197.793,POINT (649677.6229 6119197.793),3,0
building,nan,house,ABC Housing ltd,648745.5853,6112683.464,POINT (648745.5853 6112683.464),3,0
building,nan,house,ABC Housing ltd,649566.417,6118733.278,POINT (649566.417 6118733.278),3,0
building,nan,house,ABC Housing ltd,649530.8943,6119192.164,POINT (649530.8943 6119192.164),3,0
building,nan,semidetached_house,ABC Housing ltd,647583.0417,6110130.113,POINT (647583.0416999999 6110130.113),3,0
building,nan,semidetached_house,ABC Housing ltd,648732.6361,6112990.329,POINT (648732.6361 6112990.329),3,0
building,nan,house,ABC Housing ltd,650300.628,6109986.178,POINT (650300.628 6109986.178),3,0
building,nan,house,ABC Housing ltd,648550.7939,6113100.12,POINT (648550.7939 6113100.12),3,0
building,nan,house,ABC Housing ltd,645790.3517,6116744.046,POINT (645790.3517 6116744.046),3,0
building,nan,semidetached_house,ABC Housing ltd,648637.01,6113100.101,POINT (648637.01 6113100.101),3,0
building,nan,semidetached_house,ABC Housing ltd,646103.6057,6116361.074,POINT (646103.6057 6116361.074),3,0
building,nan,terrace,ABC Housing ltd,649254.1882,6113289.469,POINT (649254.1882 6113289.469),3,0
building,nan,semidetached_house,ABC Housing ltd,646128.6692,6116364.888,POINT (646128.6692 6116364.888),3,0
building,nan,house,ABC Housing ltd,646117.4467,6116303.738,POINT (646117.4467 6116303.738),3,0
building,nan,house,ABC Housing ltd,649914.1188,6110177.909,POINT (649914.1188000001 6110177.909),3,0
building,nan,terrace,ABC Housing ltd,649824.3995,6112333.233,POINT (649824.3995000001 6112333.233),3,0
building,nan,house,ABC Housing ltd,649397.7051,6119384.352,POINT (649397.7051 6119384.352),3,0
building,nan,house,ABC Housing ltd,649499.4469,6118956.696,POINT (649499.4469 6118956.696),3,0
building,nan,house,ABC Housing ltd,650245.7392,6110007.786,POINT (650245.7392 6110007.786),3,0
building,nan,house,ABC Housing ltd,650409.8671,6119513.97,POINT (650409.8671 6119513.97),3,0
building,nan,house,ABC Housing ltd,646200.1173,6116250.215,POINT (646200.1173 6116250.215),3,0
building,nan,terrace,ABC Housing ltd,649851.6846,6112335.023,POINT (649851.6846 6112335.023),3,0
building,nan,house,ABC Housing ltd,648514.9673,6113074.823,POINT (648514.9673 6113074.823),3,0
building,nan,semidetached_house,ABC Housing ltd,650012.0315,6110172.991,POINT (650012.0315 6110172.991),3,0
building,nan,house,ABC Housing ltd,646772.8636,6112811.601,POINT (646772.8636 6112811.601),3,0
building,nan,house,ABC Housing ltd,648501.5293,6113006.711,POINT (648501.5293000001 6113006.711),3,0
building,nan,terrace,ABC Housing ltd,649053.5536,6113812.65,POINT (649053.5536 6113812.65),3,0
building,nan,house,ABC Housing ltd,648442.5176,6113093.498,POINT (648442.5176 6113093.498),3,0
building,nan,house,ABC Housing ltd,648696.2944,6111406.961,POINT (648696.2944 6111406.961),3,0
building,nan,house,ABC Housing ltd,649645.1372,6118712.701,POINT (649645.1372 6118712.701),3,0
building,nan,semidetached_house,ABC Housing ltd,650242.7645,6110291.07,POINT (650242.7645 6110291.07),3,0
building,nan,terrace,ABC Housing ltd,649096.1174,6113718.335,POINT (649096.1174 6113718.335),3,0
building,nan,house,ABC Housing ltd,648299.6417,6111087.771,POINT (648299.6417 6111087.771),3,0
building,nan,house,ABC Housing ltd,649702.6382,6118784.796,POINT (649702.6382 6118784.796),3,0
building,nan,semidetached_house,ABC Housing ltd,645985.5803,6116705.007,POINT (645985.5803 6116705.007),3,0
building,nan,house,ABC Housing ltd,650012.6293,6119602.726,POINT (650012.6293 6119602.726),3,0
building,nan,house,ABC Housing ltd,650008.826,6112084.282,POINT (650008.826 6112084.282),3,0
building,nan,house,ABC Housing ltd,648262.0102,6111059.123,POINT (648262.0102 6111059.123),3,0
building,nan,house,ABC Housing ltd,648451.4723,6113154.091,POINT (648451.4723 6113154.091),3,0
building,nan,terrace,ABC Housing ltd,647887.294,6111508.357,POINT (647887.294 6111508.357),3,0
building,nan,house,ABC Housing ltd,649731.2706,6110000.816,POINT (649731.2706 6110000.816),3,0
building,nan,terrace,ABC Housing ltd,649687.9652,6118567.902,POINT (649687.9652 6118567.902),3,0
building,nan,terrace,ABC Housing ltd,649194.2071,6113840.738,POINT (649194.2071 6113840.738),3,0
building,nan,house,ABC Housing ltd,649714.7318,6110011.109,POINT (649714.7318 6110011.109),3,0
building,nan,semidetached_house,ABC Housing ltd,649553.6366,6119244.625,POINT (649553.6366 6119244.625),3,0
building,nan,house,ABC Housing ltd,649447.1105,6119388.392,POINT (649447.1105 6119388.392),3,0
building,nan,semidetached_house,ABC Housing ltd,649109.9105,6113848.586,POINT (649109.9105 6113848.586),3,0
building,nan,house,ABC Housing ltd,649861.9526,6118564.357,POINT (649861.9526 6118564.357),3,0
building,nan,house,ABC Housing ltd,648751.5816,6111438.828,POINT (648751.5816 6111438.828),3,0
building,nan,apartments,ABC Housing ltd,649916.3365,6112215.053,POINT (649916.3365 6112215.053),3,0
building,nan,semidetached_house,ABC Housing ltd,647626.2047,6109941.467,POINT (647626.2047 6109941.467),3,0
building,nan,semidetached_house,ABC Housing ltd,647528.1687,6111484.526,POINT (647528.1687 6111484.526),3,0
building,nan,house,ABC Housing ltd,649679.6416,6119241.8,POINT (649679.6416 6119241.8),3,0
building,nan,house,ABC Housing ltd,648760.1163,6111462.438,POINT (648760.1163 6111462.438),3,0
building,nan,house,ABC Housing ltd,648107.5607,6110881.585,POINT (648107.5607 6110881.585),3,0
building,nan,house,ABC Housing ltd,648763.431,6111445.659,POINT (648763.431 6111445.659),3,0
building,nan,semidetached_house,ABC Housing ltd,645947.5114,6116331.035,POINT (645947.5114 6116331.035),3,0
building,nan,semidetached_house,ABC Housing ltd,650323.687,6110346.198,POINT (650323.687 6110346.198),3,0
building,nan,house,ABC Housing ltd,656282.449,6121916.039,POINT (656282.449 6121916.039),3,0
building,nan,semidetached_house,ABC Housing ltd,645902.9084,6116368.506,POINT (645902.9084 6116368.506),3,0
building,nan,house,ABC Housing ltd,650231.6026,6110092.872,POINT (650231.6026 6110092.872),3,0
building,nan,terrace,ABC Housing ltd,649167.2842,6113737.56,POINT (649167.2842 6113737.56),3,0
building,nan,semidetached_house,ABC Housing ltd,650342.526,6110189.739,POINT (650342.526 6110189.739),3,0
building,nan,residential,ABC Housing ltd,653150.3067,6114493.073,POINT (653150.3067 6114493.073),3,0
building,nan,house,ABC Housing ltd,650300.9076,6110223.476,POINT (650300.9076 6110223.476),3,0
building,nan,semidetached_house,ABC Housing ltd,647561.9398,6110485.535,POINT (647561.9398000001 6110485.535),3,0
building,nan,semidetached_house,ABC Housing ltd,646046.2731,6116504.573,POINT (646046.2731 6116504.573),3,0
building,nan,house,ABC Housing ltd,649183.3534,6113473.779,POINT (649183.3534 6113473.779),3,0
building,nan,semidetached_house,ABC Housing ltd,648397.0018,6119314.84,POINT (648397.0018 6119314.84),3,0
building,nan,detached,ABC Housing ltd,649070.6239,6111449.279,POINT (649070.6239 6111449.279),3,0
building,nan,house,ABC Housing ltd,647753.9479,6110435.37,POINT (647753.9479 6110435.37),3,0
building,nan,house,ABC Housing ltd,646145.6001,6116475.795,POINT (646145.6001 6116475.795),3,0
building,nan,semidetached_house,ABC Housing ltd,650203.1647,6110240.262,POINT (650203.1647 6110240.262),3,0
building,nan,semidetached_house,ABC Housing ltd,650234.7069,6110227.704,POINT (650234.7069 6110227.704),3,0
building,nan,house,ABC Housing ltd,650131.8142,6112224.282,POINT (650131.8142 6112224.282),3,0
building,nan,house,ABC Housing ltd,638002.5319,6115406.566,POINT (638002.5318999999 6115406.566),3,0
building,nan,semidetached_house,ABC Housing ltd,645864.571,6116497.798,POINT (645864.571 6116497.798),3,0
building,nan,semidetached_house,ABC Housing ltd,647479.7843,6110340.837,POINT (647479.7843000001 6110340.837),3,0
building,nan,house,ABC Housing ltd,648530.8286,6119282.297,POINT (648530.8286 6119282.297),3,0
building,nan,house,ABC Housing ltd,648770.2954,6111499.711,POINT (648770.2953999999 6111499.711),3,0
building,nan,house,ABC Housing ltd,649686.817,6118802.865,POINT (649686.817 6118802.865),3,0
building,nan,semidetached_house,ABC Housing ltd,647673.8627,6111493.023,POINT (647673.8627000001 6111493.023),3,0
building,nan,semidetached_house,ABC Housing ltd,645860.7362,6116504.301,POINT (645860.7362 6116504.301),3,0
building,nan,house,ABC Housing ltd,649929.1875,6112146.762,POINT (649929.1875 6112146.762),3,0
building,nan,house,ABC Housing ltd,650529.469,6109940.081,POINT (650529.469 6109940.081),3,0
building,nan,semidetached_house,ABC Housing ltd,647454.6049,6110434.753,POINT (647454.6049 6110434.753),3,0
building,nan,house,ABC Housing ltd,650509.764,6109958.91,POINT (650509.764 6109958.91),3,0
building,nan,house,ABC Housing ltd,650561.8996,6109936.353,POINT (650561.8996 6109936.353),3,0
building,nan,house,ABC Housing ltd,645768.1575,6116535.722,POINT (645768.1575 6116535.722),3,0
building,nan,house,ABC Housing ltd,649675.6699,6110104.362,POINT (649675.6699 6110104.362),3,0
building,nan,house,ABC Housing ltd,647259.7014,6112660.46,POINT (647259.7014 6112660.46),3,0
building,nan,house,ABC Housing ltd,649588.726,6110156.524,POINT (649588.726 6110156.524),3,0
building,nan,house,ABC Housing ltd,648601.36,6119280.904,POINT (648601.36 6119280.904),3,0
building,nan,house,ABC Housing ltd,647288.5223,6112321.462,POINT (647288.5223 6112321.462),3,0
building,nan,house,ABC Housing ltd,647329.3825,6112360.084,POINT (647329.3824999999 6112360.084),3,0
building,nan,house,ABC Housing ltd,644962.6604,6116744.986,POINT (644962.6604000001 6116744.986),3,0
building,nan,semidetached_house,ABC Housing ltd,647644.1352,6111520.387,POINT (647644.1352 6111520.387),3,0
building,nan,semidetached_house,ABC Housing ltd,649374.0705,6113651.408,POINT (649374.0705 6113651.408),3,0
building,nan,house,ABC Housing ltd,645708.2875,6116466.214,POINT (645708.2875 6116466.214),3,0
building,nan,semidetached_house,ABC Housing ltd,649398.4925,6113659.705,POINT (649398.4925000001 6113659.705),3,0
building,nan,semidetached_house,ABC Housing ltd,650328.8371,6110163.611,POINT (650328.8371 6110163.611),3,0
building,nan,terrace,ABC Housing ltd,649237.27,6113725.134,POINT (649237.27 6113725.134),3,0
building,nan,house,ABC Housing ltd,650271.5618,6110283.778,POINT (650271.5618 6110283.778),3,0
building,nan,semidetached_house,ABC Housing ltd,649475.8724,6113499.26,POINT (649475.8724 6113499.26),3,0
building,nan,terrace,ABC Housing ltd,646007.1017,6116657.93,POINT (646007.1017 6116657.93),3,0
building,nan,terrace,ABC Housing ltd,646007.0469,6116634.385,POINT (646007.0469 6116634.385),3,0
building,nan,house,ABC Housing ltd,646360.0056,6116541.647,POINT (646360.0056 6116541.647),3,0
building,nan,terrace,ABC Housing ltd,649207.5996,6113524.713,POINT (649207.5996 6113524.713),3,0
building,nan,house,ABC Housing ltd,646892.7247,6112845.875,POINT (646892.7247 6112845.875),3,0
building,nan,house,ABC Housing ltd,650106.9922,6112150.845,POINT (650106.9922 6112150.845),3,0
building,nan,semidetached_house,ABC Housing ltd,650220.2423,6110257.144,POINT (650220.2423 6110257.144),3,0
building,nan,house,ABC Housing ltd,650054.1737,6112195.114,POINT (650054.1737 6112195.114),3,0
building,nan,terrace,ABC Housing ltd,649236.0807,6113439.91,POINT (649236.0807 6113439.91),3,0
building,nan,house,ABC Housing ltd,650625.8015,6110126.698,POINT (650625.8014999999 6110126.698),3,0
building,nan,house,ABC Housing ltd,645218.5269,6116292.287,POINT (645218.5269000001 6116292.287),3,0
building,nan,detached,ABC Housing ltd,649255.9998,6111264.858,POINT (649255.9998 6111264.858),3,0
building,nan,house,ABC Housing ltd,647224.8672,6112557.971,POINT (647224.8672 6112557.971),3,0
building,nan,semidetached_house,ABC Housing ltd,647925.0615,6111363.681,POINT (647925.0615 6111363.681),3,0
building,nan,house,ABC Housing ltd,649075.7142,6112642.022,POINT (649075.7142 6112642.022),3,0
building,nan,house,ABC Housing ltd,646304.8537,6116386.452,POINT (646304.8537 6116386.452),3,0
building,nan,house,ABC Housing ltd,647777.4615,6110001.969,POINT (647777.4615 6110001.969),3,0
building,nan,house,ABC Housing ltd,649737.622,6119227.717,POINT (649737.622 6119227.717),3,0
building,nan,house,ABC Housing ltd,647093.1998,6112584.838,POINT (647093.1997999999 6112584.838),3,0
building,nan,terrace,ABC Housing ltd,649269.678,6113525.879,POINT (649269.678 6113525.879),3,0
building,nan,semidetached_house,ABC Housing ltd,646243.3254,6116323.062,POINT (646243.3254 6116323.062),3,0
building,nan,semidetached_house,ABC Housing ltd,649189.1168,6119041.388,POINT (649189.1168 6119041.388),3,0
building,nan,terrace,ABC Housing ltd,647803.5763,6111454.641,POINT (647803.5763 6111454.641),3,0
building,nan,house,ABC Housing ltd,656285.9876,6121628.161,POINT (656285.9876 6121628.161),3,0
building,nan,terrace,ABC Housing ltd,649225.7596,6113593.533,POINT (649225.7596 6113593.533),3,0
building,nan,house,ABC Housing ltd,646994.7033,6112713.636,POINT (646994.7033000001 6112713.636),3,0
building,nan,house,ABC Housing ltd,645216.7514,6116907.2,POINT (645216.7514 6116907.2),3,0
building,nan,semidetached_house,ABC Housing ltd,649179.2578,6119148.584,POINT (649179.2578 6119148.584),3,0
building,nan,house,ABC Housing ltd,646001.3751,6117813.343,POINT (646001.3750999999 6117813.343),3,0
building,nan,house,ABC Housing ltd,650404.1846,6110083.241,POINT (650404.1846 6110083.241),3,0
building,nan,house,ABC Housing ltd,647497.0552,6112201.936,POINT (647497.0551999999 6112201.936),3,0
building,nan,house,ABC Housing ltd,645262.8681,6116985.727,POINT (645262.8681 6116985.727),3,0
building,nan,semidetached_house,ABC Housing ltd,649960.561,6110060.991,POINT (649960.561 6110060.991),3,0
building,nan,semidetached_house,ABC Housing ltd,649982.063,6110047.88,POINT (649982.063 6110047.88),3,0
building,nan,house,ABC Housing ltd,648609.5452,6110412.775,POINT (648609.5452000001 6110412.775),3,0
building,nan,house,ABC Housing ltd,649227.2864,6119084.108,POINT (649227.2864 6119084.108),3,0
building,nan,house,ABC Housing ltd,650143.9838,6112720.334,POINT (650143.9838 6112720.334),3,0
building,nan,house,ABC Housing ltd,656280.2687,6121634.882,POINT (656280.2687 6121634.882),3,0
building,nan,house,ABC Housing ltd,659381.0123,6117950.027,POINT (659381.0122999999 6117950.027),3,0
building,nan,house,ABC Housing ltd,656262.4933,6121631.511,POINT (656262.4933 6121631.511),3,0
building,nan,house,ABC Housing ltd,650171.4144,6112749.282,POINT (650171.4144 6112749.282),3,0
building,nan,semidetached_house,ABC Housing ltd,645440.1442,6116954.66,POINT (645440.1442 6116954.66),3,0
building,nan,house,ABC Housing ltd,646742.7411,6117269.739,POINT (646742.7411 6117269.739),3,0
building,nan,semidetached_house,ABC Housing ltd,647983.0689,6110107.461,POINT (647983.0689 6110107.461),3,0
building,nan,house,ABC Housing ltd,650359.8872,6110200.356,POINT (650359.8872 6110200.356),3,0
building,nan,house,ABC Housing ltd,649965.0589,6118808.705,POINT (649965.0588999999 6118808.705),3,0
building,nan,house,ABC Housing ltd,650324.4801,6110301.82,POINT (650324.4801 6110301.82),3,0
building,nan,house,ABC Housing ltd,645446.9079,6116782.516,POINT (645446.9079 6116782.516),3,0
building,nan,semidetached_house,ABC Housing ltd,650402.1521,6110323.887,POINT (650402.1520999999 6110323.887),3,0
building,nan,house,ABC Housing ltd,647296.3964,6112447.74,POINT (647296.3964 6112447.74),3,0
building,nan,terrace,ABC Housing ltd,647923.3432,6111123.123,POINT (647923.3432 6111123.123),3,0
building,nan,house,ABC Housing ltd,647252.4192,6112428.626,POINT (647252.4192 6112428.626),3,0
building,nan,apartments,ABC Housing ltd,648513.538,6111396.012,POINT (648513.5379999999 6111396.012),3,0
building,nan,semidetached_house,ABC Housing ltd,656352.2728,6121725.288,POINT (656352.2728 6121725.288),3,0
building,nan,semidetached_house,ABC Housing ltd,650124.5545,6112441.124,POINT (650124.5545 6112441.124),3,0
building,nan,house,ABC Housing ltd,645153.0605,6116451.969,POINT (645153.0605 6116451.969),3,0
building,nan,semidetached_house,ABC Housing ltd,649085.4783,6112947.456,POINT (649085.4783 6112947.456),3,0
building,nan,house,ABC Housing ltd,649786.5862,6119164.57,POINT (649786.5862 6119164.57),3,0
building,nan,terrace,ABC Housing ltd,649599.521,6119443.04,POINT (649599.5209999999 6119443.04),3,0
building,nan,house,ABC Housing ltd,645191.1519,6116424.652,POINT (645191.1519000001 6116424.652),3,0
building,nan,house,ABC Housing ltd,645161.1313,6116510.382,POINT (645161.1313 6116510.382),3,0
building,nan,semidetached_house,ABC Housing ltd,649784.5955,6119128.64,POINT (649784.5955000001 6119128.64),3,0
building,nan,house,ABC Housing ltd,649638.0979,6119090.125,POINT (649638.0979000001 6119090.125),3,0
building,nan,semidetached_house,ABC Housing ltd,645161.2658,6116568.213,POINT (645161.2658000001 6116568.213),3,0
building,nan,house,ABC Housing ltd,648807.5099,6112698.718,POINT (648807.5098999999 6112698.718),3,0
building,nan,house,ABC Housing ltd,648672.3238,6111269.468,POINT (648672.3238 6111269.468),3,0
building,nan,semidetached_house,ABC Housing ltd,649092.4252,6112663.901,POINT (649092.4252000001 6112663.901),3,0
building,nan,house,ABC Housing ltd,645247.9807,6116614.699,POINT (645247.9807 6116614.699),3,0
building,nan,house,ABC Housing ltd,656625.6172,6121642.114,POINT (656625.6172 6121642.114),3,0
building,nan,house,ABC Housing ltd,661206.5077,6111768.287,POINT (661206.5077 6111768.287),3,0
building,nan,house,ABC Housing ltd,645270.9921,6116517.545,POINT (645270.9921 6116517.545),3,0
building,nan,terrace,ABC Housing ltd,645569.8932,6117271.624,POINT (645569.8932 6117271.624),3,0
building,nan,terrace,ABC Housing ltd,645572.5825,6117266.025,POINT (645572.5825 6117266.025),3,0
building,nan,house,ABC Housing ltd,661148.0174,6111759.832,POINT (661148.0174 6111759.832),3,0
building,nan,semidetached_house,ABC Housing ltd,650073.4773,6112394.068,POINT (650073.4773 6112394.068),3,0
building,nan,detached,ABC Housing ltd,649118.2374,6110787.883,POINT (649118.2374 6110787.883),3,0
building,nan,semidetached_house,ABC Housing ltd,650191.5657,6112392.638,POINT (650191.5657 6112392.638),3,0
building,nan,house,ABC Housing ltd,645265.2381,6116650.628,POINT (645265.2381 6116650.628),3,0
building,nan,house,ABC Housing ltd,645475.7919,6115997.774,POINT (645475.7919 6115997.774),3,0
building,nan,house,ABC Housing ltd,647331.5185,6112101.209,POINT (647331.5185 6112101.209),3,0
building,nan,house,ABC Housing ltd,645447.2678,6116029.777,POINT (645447.2678 6116029.777),3,0
building,nan,house,ABC Housing ltd,645113.2715,6116998.419,POINT (645113.2715 6116998.419),3,0
building,nan,semidetached_house,ABC Housing ltd,645547.2267,6117416.224,POINT (645547.2267 6117416.224),3,0
building,nan,house,ABC Housing ltd,645489.6493,6115903.442,POINT (645489.6493 6115903.442),3,0
building,nan,house,ABC Housing ltd,645338.6392,6117120.066,POINT (645338.6392 6117120.066),3,0
building,nan,semidetached_house,ABC Housing ltd,645122.8731,6116594.741,POINT (645122.8731 6116594.741),3,0
building,nan,house,ABC Housing ltd,649988.5919,6118843.796,POINT (649988.5919 6118843.796),3,0
building,nan,terrace,ABC Housing ltd,648954.3392,6119113.78,POINT (648954.3392 6119113.78),3,0
building,nan,house,ABC Housing ltd,645250.3634,6117127.573,POINT (645250.3634 6117127.573),3,0
building,nan,terrace,ABC Housing ltd,647935.5391,6111053.08,POINT (647935.5391000001 6111053.08),3,0
building,nan,house,ABC Housing ltd,650653.6829,6110350.086,POINT (650653.6829 6110350.086),3,0
building,nan,semidetached_house,ABC Housing ltd,656434.6762,6121738.17,POINT (656434.6762 6121738.17),3,0
building,nan,terrace,ABC Housing ltd,649091.4977,6112995.829,POINT (649091.4976999999 6112995.829),3,0
building,nan,house,ABC Housing ltd,647885.1291,6110341.472,POINT (647885.1291 6110341.472),3,0
building,nan,house,ABC Housing ltd,645073.2106,6116682.131,POINT (645073.2106 6116682.131),3,0
building,nan,house,ABC Housing ltd,647929.9259,6110323.874,POINT (647929.9259 6110323.874),3,0
building,nan,residential,ABC Housing ltd,649145.0941,6112427.396,POINT (649145.0941 6112427.396),3,0
building,nan,terrace,ABC Housing ltd,647914.7691,6111081.435,POINT (647914.7691 6111081.435),3,0
building,nan,house,ABC Housing ltd,649176.46,6112695.384,POINT (649176.46 6112695.384),3,0
building,nan,house,ABC Housing ltd,648936.7916,6119291.627,POINT (648936.7916 6119291.627),3,0
building,nan,terrace,ABC Housing ltd,649167.1398,6112871.8,POINT (649167.1398 6112871.8),3,0
building,nan,semidetached_house,ABC Housing ltd,647695.711,6110975.344,POINT (647695.711 6110975.344),3,0
building,nan,house,ABC Housing ltd,647907.5001,6110248.007,POINT (647907.5000999999 6110248.007),3,0
building,nan,house,ABC Housing ltd,649171.7952,6112685.93,POINT (649171.7952000001 6112685.93),3,0
building,nan,house,ABC Housing ltd,649164.7994,6112671.751,POINT (649164.7994 6112671.751),3,0
building,nan,residential,ABC Housing ltd,649161.6752,6112265.137,POINT (649161.6752000001 6112265.137),3,0
building,nan,house,ABC Housing ltd,644987.7968,6117069.437,POINT (644987.7968 6117069.437),3,0
building,nan,house,ABC Housing ltd,649737.4114,6118498.549,POINT (649737.4114 6118498.549),3,0
building,nan,terrace,ABC Housing ltd,647730.545,6110936.335,POINT (647730.545 6110936.335),3,0
building,nan,house,ABC Housing ltd,649322.1456,6119247.008,POINT (649322.1456 6119247.008),3,0
building,nan,terrace,ABC Housing ltd,647729.2141,6110954.715,POINT (647729.2141 6110954.715),3,0
building,nan,house,ABC Housing ltd,645606.496,6117340.789,POINT (645606.496 6117340.789),3,0
building,nan,semidetached_house,ABC Housing ltd,645349.268,6116280.886,POINT (645349.268 6116280.886),3,0
building,nan,semidetached_house,ABC Housing ltd,646770.0527,6118366.231,POINT (646770.0527 6118366.231),3,0
building,nan,house,ABC Housing ltd,656628.3127,6121807.645,POINT (656628.3127 6121807.645),3,0
building,nan,terrace,ABC Housing ltd,647759.8383,6110912.114,POINT (647759.8382999999 6110912.114),3,0
building,nan,residential,ABC Housing ltd,649170.261,6112185.583,POINT (649170.2610000001 6112185.583),3,0
building,nan,terrace,ABC Housing ltd,649903.6545,6119297.324,POINT (649903.6544999999 6119297.324),3,0
building,nan,semidetached_house,ABC Housing ltd,645392.0974,6117545.817,POINT (645392.0974 6117545.817),3,0
building,nan,house,ABC Housing ltd,650395.2634,6110500.203,POINT (650395.2634000001 6110500.203),3,0
building,nan,house,ABC Housing ltd,645478.3157,6116089.248,POINT (645478.3157 6116089.248),3,0
building,nan,semidetached_house,ABC Housing ltd,648930.3538,6112913.464,POINT (648930.3538 6112913.464),3,0
building,nan,house,ABC Housing ltd,648904.7768,6113376.58,POINT (648904.7768 6113376.58),3,0
building,nan,house,ABC Housing ltd,650187.8887,6118795.26,POINT (650187.8887 6118795.26),3,0
building,nan,house,ABC Housing ltd,645133.3325,6117088.862,POINT (645133.3325 6117088.862),3,0
building,nan,residential,ABC Housing ltd,659911.2269,6113383.64,POINT (659911.2269 6113383.64),3,0
building,nan,house,ABC Housing ltd,656246.6917,6115142.668,POINT (656246.6917 6115142.668),3,0
building,nan,house,ABC Housing ltd,655936.7281,6119645.326,POINT (655936.7280999999 6119645.326),3,0
building,nan,house,ABC Housing ltd,647727.4903,6109880.923,POINT (647727.4902999999 6109880.923),3,0
